i_38_2_20_MT_den202d,2,30,den202d,MT,20,MCTS_V,8.485,-,828404,"((8.485, 40428, 30.008), (8.485, 80628, 60.028), (8.485, 121108, 90.031), (8.485, 162808, 120.056), (8.485, 203212, 150.083), (8.485, 243976, 181.188), (8.485, 286324, 211.208), (8.485, 328584, 241.23), (8.485, 370036, 271.254), (8.485, 410744, 301.282), (8.485, 450268, 331.306), (8.485, 497620, 361.334), (8.485, 536204, 391.342), (8.485, 574556, 422.088), (8.485, 621356, 452.105), (8.485, 656936, 482.137), (8.485, 703728, 512.169), (8.485, 738108, 542.214), (8.485, 784884, 572.235), (8.485, 828404, 600.027))"
i_38_2_20_MT_den202d,2,30,den202d,MT,20,BFS,5.68,-,1697636,"((4.0, 83404, 30.014), (5.0, 163696, 60.023), (5.0, 247248, 90.037), (5.0, 334880, 120.037), (5.0, 420216, 150.048), (5.0, 502000, 180.064), (5.43, 580212, 210.078), (5.68, 675664, 240.096), (5.68, 750304, 270.124), (5.68, 845852, 300.131), (5.68, 914332, 330.142), (5.68, 1009092, 360.166), (5.68, 1097956, 398.681), (5.68, 1193808, 428.685), (5.68, 1289740, 458.704), (5.68, 1366632, 495.964), (5.68, 1461904, 525.988), (5.68, 1557676, 556.011), (5.68, 1653124, 586.025), (5.68, 1697636, 600.008))"
i_38_2_20_MT_den202d,2,30,den202d,MT,20,GBNB,8.4,-,1619034,"((6.75, 74908, 30.375), (7.449, 154676, 60.377), (7.449, 234594, 90.404), (7.449, 318934, 120.413), (7.449, 402768, 150.433), (7.449, 484580, 180.443), (7.449, 568416, 212.035), (7.449, 663984, 242.038), (7.449, 735744, 272.047), (7.449, 830006, 302.049), (7.449, 900540, 332.052), (8.183, 988498, 362.054), (8.389, 1075686, 392.055), (8.389, 1132826, 422.058), (8.389, 1220186, 452.06), (8.4, 1309606, 482.067), (8.4, 1368948, 515.786), (8.4, 1457816, 545.786), (8.4, 1547306, 575.787), (8.4, 1619034, 600.002))"
i_38_2_20_MT_den202d,2,30,den202d,MT,20,BNB,5.68,-,1644188,"((4.0, 79020, 30.003), (5.0, 159676, 60.004), (5.0, 238716, 90.019), (5.0, 322680, 120.025), (5.0, 405552, 150.04), (5.0, 485244, 180.06), (5.43, 568040, 212.583), (5.68, 660132, 242.59), (5.68, 732484, 272.6), (5.68, 825664, 302.62), (5.68, 891416, 332.644), (5.68, 982896, 362.651), (5.68, 1074596, 392.668), (5.68, 1135448, 422.671), (5.68, 1229212, 452.7), (5.68, 1322276, 482.711), (5.68, 1374368, 512.715), (5.68, 1465904, 542.737), (5.68, 1559252, 572.752), (5.68, 1644188, 600.011))"
i_38_2_20_MT_den202d,2,30,den202d,MT,20,ASTAR,8.289,-,1202464,"((6.75, 56696, 30.02), (6.75, 117940, 60.05), (7.25, 178368, 90.074), (7.25, 241436, 120.098), (7.25, 302356, 150.111), (7.25, 362060, 180.157), (7.25, 421024, 210.159), (7.25, 487892, 240.179), (7.359, 543948, 270.206), (8.289, 615072, 300.224), (8.289, 668892, 330.226), (8.289, 738576, 360.245), (8.289, 775700, 390.303), (8.289, 844208, 420.324), (8.289, 911216, 450.331), (8.289, 961304, 482.7), (8.289, 1028784, 512.722), (8.289, 1098240, 542.738), (8.289, 1167188, 572.738), (8.289, 1202464, 600.039))"
i_38_2_20_MT_den202d,2,30,den202d,MT,20,BNBL,5.68,-,1375088,"((4.0, 62800, 30.028), (4.0, 129488, 60.042), (5.0, 197196, 90.043), (5.0, 264724, 120.081), (5.0, 334680, 150.101), (5.0, 404320, 180.124), (5.0, 471616, 210.149), (5.0, 544160, 240.173), (5.43, 605476, 270.184), (5.68, 680920, 300.199), (5.68, 742564, 330.224), (5.68, 820828, 360.234), (5.68, 887984, 396.254), (5.68, 961480, 426.28), (5.68, 1036140, 456.296), (5.68, 1104480, 493.5), (5.68, 1182148, 523.515), (5.68, 1261344, 553.524), (5.68, 1337724, 583.525), (5.68, 1375088, 610.414))"
i_46_2_22_FR_orz102d,2,43,orz102d,FR,22,MCTS_E,7.547,-,2199420,"((2.858, 115532, 30.012), (9.368, 230024, 60.025), (9.368, 346584, 90.031), (5.633, 454904, 120.036), (2.417, 568904, 150.045), (4.411, 683008, 180.057), (4.411, 793680, 210.061), (7.042, 899936, 240.072), (4.411, 1020036, 270.08), (4.411, 1122108, 300.091), (4.411, 1220668, 330.102), (4.411, 1342756, 360.108), (4.411, 1439448, 390.816), (4.411, 1560384, 420.824), (4.411, 1681692, 450.83), (7.547, 1769048, 480.848), (7.547, 1888140, 510.851), (7.547, 2005720, 540.851), (7.547, 2084352, 570.86), (7.547, 2199420, 600.009))"
i_46_2_22_FR_orz102d,2,43,orz102d,FR,22,MCTS_S,3.878,-,2207316,"((3.878, 114776, 30.002), (4.852, 228556, 60.007), (4.284, 343864, 90.016), (3.878, 452456, 120.027), (3.878, 567808, 150.039), (3.878, 682640, 180.046), (3.878, 793100, 210.051), (7.547, 899928, 240.059), (3.878, 1021768, 270.072), (3.878, 1125596, 300.085), (3.878, 1224776, 330.098), (3.878, 1348052, 360.11), (3.878, 1452324, 392.57), (3.878, 1573180, 422.584), (3.878, 1694280, 452.587), (3.878, 1781684, 482.588), (3.878, 1901440, 512.6), (3.878, 2019616, 542.606), (3.878, 2098876, 572.617), (3.878, 2207316, 600.002))"
i_46_2_22_FR_orz102d,2,43,orz102d,FR,22,MCTS_V,29.306,-,587488,"((25.647, 29096, 30.028), (25.647, 58072, 60.198), (26.379, 87588, 90.207), (26.78, 117136, 120.229), (27.102, 145872, 150.259), (27.102, 176208, 180.26), (27.102, 203124, 210.271), (27.102, 232144, 240.285), (27.102, 261184, 270.322), (27.227, 289772, 300.381), (27.227, 323012, 330.431), (27.765, 350960, 360.444), (27.765, 378176, 390.499), (27.765, 411028, 420.511), (27.765, 437572, 450.514), (27.765, 466808, 483.936), (29.306, 499912, 513.947), (29.306, 526728, 545.38), (29.306, 560020, 575.411), (29.306, 587488, 600.025))"
i_46_2_22_FR_orz102d,2,43,orz102d,FR,22,BFS,24.772,-,1219276,"((18.391, 59172, 30.016), (20.295, 118904, 60.062), (20.295, 177936, 90.073), (20.828, 240404, 120.095), (20.828, 300928, 150.096), (22.655, 359904, 180.117), (22.655, 421360, 212.072), (23.612, 489704, 242.097), (24.772, 544648, 272.126), (24.772, 612168, 302.155), (24.772, 663520, 332.186), (24.772, 730832, 362.215), (24.772, 798080, 392.226), (24.772, 845232, 422.233), (24.772, 912384, 452.248), (24.772, 979412, 482.27), (24.772, 1020980, 512.277), (24.772, 1087880, 542.283), (24.772, 1156316, 572.292), (24.772, 1219276, 600.008))"
i_46_2_22_FR_orz102d,2,43,orz102d,FR,22,BNBL,24.772,-,1107292,"((18.391, 51100, 30.024), (19.322, 104676, 60.051), (19.322, 158000, 90.072), (20.828, 214292, 120.102), (20.828, 270628, 150.111), (22.655, 327076, 180.121), (22.655, 382016, 210.136), (23.308, 433880, 240.178), (24.772, 497580, 270.199), (24.772, 547596, 300.241), (24.772, 609672, 330.281), (24.772, 655744, 360.315), (24.772, 716616, 390.328), (24.772, 778968, 420.333), (24.772, 820764, 450.347), (24.772, 882040, 480.367), (24.772, 944504, 510.395), (24.772, 1006488, 540.398), (24.772, 1044404, 570.44), (24.772, 1107292, 600.042))"
i_46_2_22_FR_orz102d,2,43,orz102d,FR,22,GBNB,28.25,-,1134998,"((21.649, 57444, 30.083), (24.343, 115502, 60.104), (26.026, 174294, 90.104), (26.026, 228792, 120.128), (26.026, 281306, 150.155), (26.026, 336632, 181.4), (26.026, 398404, 211.407), (26.026, 450280, 241.422), (26.026, 512650, 271.423), (26.026, 562622, 301.424), (26.438, 625192, 331.44), (26.438, 674926, 361.472), (26.438, 740428, 391.475), (28.25, 805172, 421.478), (28.25, 848780, 451.496), (28.25, 914658, 481.499), (28.25, 975466, 511.506), (28.25, 1014756, 541.515), (28.25, 1075946, 571.516), (28.25, 1134998, 600.002))"
i_46_2_22_FR_orz102d,2,43,orz102d,FR,22,BNB,24.772,-,1164580,"((18.391, 57276, 30.009), (20.295, 112860, 60.015), (20.295, 173496, 90.035), (20.828, 227756, 120.043), (20.828, 285632, 150.048), (22.655, 342112, 180.057), (22.655, 406452, 210.069), (22.655, 461352, 240.093), (24.772, 518784, 272.239), (24.772, 583364, 302.247), (24.772, 645480, 337.737), (24.772, 709280, 367.748), (24.772, 772988, 397.756), (24.772, 817744, 427.777), (24.772, 882164, 457.783), (24.772, 946396, 487.808), (24.772, 997744, 522.841), (24.772, 1062236, 552.874), (24.772, 1127552, 582.906), (24.772, 1164580, 600.011))"
i_46_2_22_FR_orz102d,2,43,orz102d,FR,22,ASTAR,35.727,-,1021929,"((35.29, 48470, 30.032), (35.66, 98078, 61.14), (35.66, 151069, 91.176), (35.66, 199528, 121.179), (35.66, 250402, 151.192), (35.66, 298616, 181.215), (35.66, 354203, 211.252), (35.727, 402051, 241.272), (35.727, 448354, 271.281), (35.727, 505087, 301.291), (35.727, 548850, 331.323), (35.727, 605037, 361.348), (35.727, 661316, 391.354), (35.727, 703545, 421.357), (35.727, 760058, 451.371), (35.727, 816760, 481.374), (35.727, 855947, 511.406), (35.727, 911873, 541.409), (35.727, 967855, 571.412), (35.727, 1021929, 600.028))"
